date,customer_name,product_name,cost
2023-07-26,Kristen Patterson,HyperX Cloud II,1319.13
2024-05-19,Sharon Thomas,Anova Sous Vide,1257.33
2024-08-16,Manuel Collins,Vizio M-Series Quantum,1263.57
2024-08-27,Nathan Anderson,Sony A7 IV,1199.32
2024-02-03,Brandon Moses,Canon EOS R5,1824.23
2023-02-02,Jacob Rodriguez,Nest Learning Thermostat,1404.42
2024-07-21,Brooke Oneill,Breville Bambino,1229.53
2024-10-14,Benjamin Cooley,Roomba i7+,326.54
2024-02-13,Kathryn Stanley,Sony A7 IV,1443.46
2023-01-02,Jennifer Munoz,Google Pixel 7,1789.73
2024-04-21,Kathleen Moore,Anova Sous Vide,1856.26
2024-05-25,Joshua Castillo,HyperX Cloud II,1015.08
2023-08-17,Michaela Harris DVM,DJI Mavic Air 2,1290.12
2023-07-10,Emily Ferguson,Dyson Supersonic,476.64
2024-04-17,Sharon Ayers,Vizio M-Series Quantum,1236.38
2022-12-14,Christopher Bell,Harman Kardon Onyx,1235.36
2024-06-19,Vanessa Little,PlayStation 5,752.02
2024-07-01,Arthur Webb,Apple AirPods Pro,1268.47
2023-06-05,Lindsay Davenport,Asus ROG Zephyrus G14,1975.26
2023-10-21,Donna Stanley,MSI GS66 Stealth,638.81
2023-07-23,Martha Velez,Samsung Galaxy S23,774.92
2023-03-29,Lisa Bell,Sony A7 IV,1037.49
2024-05-02,Erin Buckley,Jabra Elite 85h,1983.43
2023-07-23,Teresa Rivera,DJI Mavic Air 2,1258.54
2024-09-28,Brandy Pittman,Nintendo Switch,1351.92
2024-02-21,Lisa Bell,GoPro Hero 10,1156.87
2023-01-24,Logan Johnson,Ninja Foodi,1555.99
2023-10-14,Danny Baker,Roku Ultra,751.1
2022-12-17,Danielle Holmes,Fitbit Charge 5,653.56
2024-03-03,Shawn Roberts,Samsung Galaxy S23,553.51
2023-09-26,Michael Lopez,Canon EOS R5,197.24
2024-09-14,Teresa Evans,Logitech G29,838.2
2023-02-01,Lauren Keith,LG C1 OLED TV,1737.69
2024-04-14,Mario Kline,Surface Pro 8,954.2
2023-06-20,Robert Jackson,Razer Kraken,65.68
2023-03-16,Brandy White,HP Omen 15,1039.6
2023-08-26,Mary Barrett,Revlon One-Step Hair Dryer,1394.27
2023-07-14,Rebecca Phillips,Jabra Elite 85h,87.29
2024-05-12,Anthony Banks,GHD Platinum+,1155.83
2023-06-14,Karen Bishop,HyperX Cloud II,1363.03
2023-01-19,James White,Philips Hue Starter Kit,523.17
2024-09-11,Dr. Alexander Rivers,Google Chromecast,593.7
2024-08-21,Andre Neal,Fitbit Charge 5,1549.12
2024-02-24,Terri Golden MD,Philips Hue Starter Kit,1885.95
2023-08-27,Michael Parker,August Smart Lock,1663.38
2023-02-12,John Moore,Vizio M-Series Quantum,1079.91
2023-04-12,Ronald Smith,Samsung Galaxy S23,1321.23
2024-09-12,Tanya Dunn,Samsung Galaxy Tab S8,1829.96
2024-01-12,James Tate,Nest Learning Thermostat,637.79
2023-04-12,Justin Griffith,Asus ZenBook Duo,1279.33
2023-11-02,Joshua Jones,Jabra Elite 85h,1748.66
2024-04-15,Tiffany Sanchez,Bose QuietComfort 45,442.61
2023-10-25,Ronald Watson,WD My Passport,806.81
2022-10-26,Robin Smith,Nespresso Vertuo,1026.47
2022-10-26,William Thompson,Oral-B iO Series 9,981.83
2023-05-25,Paula Collins,Anova Sous Vide,919.13
2022-12-08,Susan Logan,Asus ZenBook Duo,1031.69
2023-04-19,Robert Jordan,HyperX Cloud II,1315.93
2023-05-14,Joshua Jones,Corsair K95 RGB Platinum,192.66
2022-11-29,Anna Smith,August Smart Lock,1627.36
2023-09-14,Mitchell Smith,Harman Kardon Onyx,230.78
2023-07-15,Sheri Perez,HP Omen 15,1653.75
2023-04-02,Benjamin Lopez,Google Chromecast,1128.29
2023-03-02,Casey Brown,Logitech MX Master 3,972.22
2023-02-01,Emily Jones,Razer Kraken,152.31
2024-05-07,William Rogers,Corsair K95 RGB Platinum,50.84
2023-11-01,Danielle Little,Bang & Olufsen Beosound A1,1368.81
2024-01-19,Emily Ferguson,Dyson V11 Torque Drive,1798.11
2023-02-22,Kelsey Willis,Google Chromecast,254.15
2023-06-12,Sheila Beck,Instant Pot Duo,804.99
2024-02-06,Joseph Williams,Lenovo Tab P11,425.87
2024-01-27,Elizabeth Brennan,Lenovo ThinkPad X1,225.03
2024-01-08,Jason Bowman,LG Gram 17,142.87
2023-04-07,Phyllis Walton,Fujifilm X-T4,1079.84
2024-06-30,Elizabeth Hawkins,Oral-B iO Series 9,145.29
2023-02-18,Andrew Franco,Philips Sonicare 9900,522.79
2024-06-08,Benjamin Cooley,Blue Yeti Microphone,822.94
2024-03-23,Heather Simmons,Canon EOS R5,1802.28
2023-04-17,Anthony Davis,Vitamix 5200,1680.49
2023-04-27,Thomas Turner,Dell Alienware m15,542.61
2023-03-07,Brandi Shepard,Apple Watch Series 8,1112.39
2023-06-14,Carl Mcintyre,Vizio M-Series Quantum,930.35
2023-10-05,Theresa Martinez,Shure SM7B,421.14
2023-08-24,Matthew Bishop,Roku Ultra,86.02
2022-11-29,Mary Miller,Bowers & Wilkins PX7,222.37
2023-11-12,Phillip Wheeler,Razer Blade 15,1908.53
2024-08-10,Brandi Shepard,Bose QuietComfort 45,1279.99
2023-12-21,Diane Dunn,Anova Sous Vide,469.16
2024-07-31,Alicia Myers,Lenovo Tab P11,604.73
2023-07-06,Mackenzie Sawyer,Ninja Foodi,1617.54
2024-09-27,Michael Dunn,Sennheiser Momentum 3,363.62
2024-10-08,Danny Harper,Logitech G Pro X,419.52
2023-05-18,Todd Meyer,Clarisonic Mia,1692.66
2024-10-06,Michael Ortiz,Marshall Stanmore II,1755.96
2023-05-16,Edwin Knight,Asus ZenBook Duo,1567.48
2024-08-17,Maria Riddle,Le Creuset Dutch Oven,319.84
2024-04-01,Michelle Contreras,Asus ZenBook Duo,1313.02
2023-05-19,Wendy Schaefer MD,Revlon One-Step Hair Dryer,1354.99
2023-03-08,Thomas Adams,Marshall Stanmore II,1861.72
2023-03-14,John Young,GoPro Hero 10,102.49
2023-07-17,Charlotte Molina,Dell Alienware m15,376.03
2024-04-16,Wesley Waller,Corsair HS80,619.93
2023-06-14,Dustin Rojas,Dell XPS 13,301.4
2023-07-11,Joshua Brown,WD My Passport,1904.1
2023-06-14,Shawna Walters,Amazon Fire TV Stick 4K,1677.98
2023-11-15,Phillip Torres,WD My Passport,726.67
2022-11-13,Valerie Mckinney,Bose QuietComfort 45,838.81
2024-03-02,Denise Sandoval,Harman Kardon Onyx,100.35
2022-12-09,Vickie Monroe,Logitech Brio,565.19
2024-05-24,Kelsey Taylor,Instant Pot Duo,338.62
2023-08-08,Arthur Nelson,Jabra Elite 85h,437.84
2023-11-30,Mary Chavez,Nintendo Switch,1060.86
2023-08-10,Devin Sexton,Jabra Elite 85h,251.26
2022-12-30,Nicole Wilkerson,Anova Sous Vide,1525.05
2024-03-09,Michael Johnson,Razer BlackWidow V3,1449.88
2023-06-21,Thomas Adams,Keurig K-Elite,1561.28
2023-06-06,Christopher Wallace,MSI GS66 Stealth,1607.58
2023-01-31,Samuel Collins,Noblechairs Hero,1815.16
2023-01-27,Fred Soto,Instant Pot Duo,736.98
2024-06-08,Anthony Andrews,Samsung Galaxy Tab S8,219.58
2024-08-30,Hector Carr,SteelSeries Rival 600,1231.1
2023-12-08,Joseph Williams,Corsair K95 RGB Platinum,613.79
2024-09-22,Jennifer Porter,Ultimate Ears Boom 3,1221.12
2023-11-11,Christopher Perez,iPad Air,1940.6
2023-01-10,Thomas Adams,Anova Sous Vide,1712.55
2023-08-14,Jacqueline Walker,Canon EOS R5,1272.57
2022-12-03,Mary Rocha,Acer Predator Helios 300,537.89
2022-11-07,Mr. Scott Bray,Xbox Series X,920.31
2022-12-26,Shawn Roberts,Elgato Stream Deck,918.95
2023-09-28,Caleb Thomas,Asus ZenBook Duo,1832.94
2023-10-06,Sarah Bridges,LG C1 OLED TV,785.0
2023-02-09,John Moore,Ring Video Doorbell,1720.82
2024-04-23,Jesse Hamilton,Logitech G Pro X,748.92
2023-10-04,Richard Fox,Ultimate Ears Boom 3,507.25
2023-10-03,Cameron Gomez,Samsung QN90A,766.54
2024-10-12,Devin Mahoney,Asus ROG Zephyrus G14,1409.73
2023-05-11,Bruce Potter,iPad Air,1629.71
2023-07-09,Nicole Rivera,Samsung Galaxy Buds Pro,1618.01
2022-10-24,Shawn Reeves,Philips Hue Starter Kit,245.92
2024-05-28,Cheryl Sanders,Asus ROG Zephyrus G14,314.58
2024-05-06,Sonia Stone,Sony WF-1000XM4,1550.86
2023-11-06,Wanda Stephens,Sony A7 IV,1276.54
2024-08-05,Anthony Salazar,Bowers & Wilkins PX7,1516.65
2024-08-11,Thomas Turner,Nespresso Vertuo,1948.1
2023-12-13,Todd Sanders,Fitbit Charge 5,1379.5
2024-05-21,Lisa Ramirez,HP Spectre x360,1169.85
2023-05-06,Dominique White,Corsair HS80,229.94
2023-04-14,Christopher Crawford,Samsung Galaxy Watch 5,1105.69
2024-06-09,Ryan Cuevas,Logitech MX Master 3,1285.34
2024-01-05,Dr. Kimberly Wilson,Amazon Kindle,538.59
2024-02-20,Rachel Miller,Alienware AW3423DW,331.28
2023-03-19,Trevor Downs,Nikon Z7 II,852.48
2024-08-03,Mackenzie Collins,HyperX Cloud II,524.85
2023-09-01,Kathleen Griffin,Vizio M-Series Quantum,1854.39
2023-11-28,Evan Gillespie Jr.,Ninja Foodi,897.51
2024-08-25,Ashley Herring,Lenovo Tab P11,928.88
2022-11-11,Clayton Michael,Ninja Foodi,1829.3
2023-07-04,Whitney Rodriguez,Ultimate Ears Boom 3,1976.35
2023-02-02,Christian Potts,Roku Ultra,507.33
2024-07-01,Brian Porter,Bowers & Wilkins PX7,1482.73
2023-12-22,Yvette Simmons,WD My Passport,764.89
2023-06-10,Matthew Alexander,PlayStation 5,1788.44
2024-05-26,Robert Rowland,iPhone 14,1438.03
2023-04-04,Jasmine Briggs,LG C1 OLED TV,404.39
2024-03-24,Ross Johnson,Harman Kardon Onyx,1650.6
2024-05-02,Andrew Brown,Amazon Fire TV Stick 4K,1589.09
2023-01-05,John Moore,Sonos Beam,846.08
2024-09-30,Mark Esparza,Surface Pro 8,1659.84
2024-09-26,Mary Rocha,Corsair T3 Rush,1703.2
2023-02-08,David Morrison,Asus ZenBook Duo,1450.33
2023-07-23,Joseph Young,Logitech G29,1240.1
2024-01-01,Karen Bishop,Logitech Brio,268.37
2024-09-17,Julie Thomas,Corsair K95 RGB Platinum,1024.42
2023-12-28,Jacqueline Adams,Corsair T3 Rush,777.01
2024-01-26,Rachel Mclaughlin,Canon EOS R5,1508.46
2024-04-23,Abigail Coffey,Thrustmaster T300,1620.8
2022-11-16,Stephanie Tucker,Bang & Olufsen Beosound A1,673.71
2023-08-02,Renee Simpson,DJI Mavic Air 2,100.63
2022-12-28,Stephen Smith,Samsung Galaxy Buds Pro,1357.56
2023-01-16,Laura Spears,Alienware AW3423DW,740.67
2023-01-08,Stephanie Dawson,Shark IQ Robot,1319.59
2022-11-14,William Walker,iPhone 14,618.64
2024-03-09,Mary Barrett,MacBook Pro,200.39
2024-04-08,Jesse Hamilton,Sony WH-1000XM4,1323.09
2023-07-15,Jesse Hamilton,Asus ZenBook Duo,1092.57
2024-07-18,Deborah Salazar,Apple AirPods Pro,1135.54
2024-10-05,Robert Sheppard,Razer Blade 15,1629.93
2023-12-14,Jeremy Carlson,Razer BlackWidow V3,345.0
2023-06-06,Terry Palmer,Google Chromecast,879.65
2023-11-23,Brenda Mason,Nintendo Switch,753.39
2023-01-01,Edward Vargas,Apple AirPods Pro,1415.22
2024-08-07,Scott Haynes MD,Surface Pro 8,424.72
2023-04-03,Valerie Mckinney,Microsoft Surface Go 3,53.45
2023-07-03,Mary Barrett,MSI GS66 Stealth,1472.37
2024-02-02,Alexandria Wagner,KitchenAid Stand Mixer,1562.79
2023-07-22,Juan Cox,Instant Pot Duo,914.26
2024-09-11,Deborah Perez,Dell Alienware m15,1670.92
2024-07-18,Tanya Dunn,Corsair K95 RGB Platinum,971.7
2024-03-24,Kayla Hernandez,Samsung Galaxy Buds Pro,1742.77
2023-06-09,Stephen Pratt,Elgato Stream Deck,1753.35
2023-05-20,Sarah Sheppard,Google Chromecast,918.43
2022-11-07,Kevin Allen,Razer BlackWidow V3,973.54
2024-03-19,Annette Wilson,Nintendo Switch,222.74
2022-11-02,Steven Smith,Bowers & Wilkins PX7,1290.21
2023-01-18,Robert Armstrong,Surface Pro 8,1335.06
2024-06-29,Holly Carey,Nintendo Switch,1717.72
2023-05-01,Hannah Bates,HyperX Cloud II,1916.84
2024-10-15,Donna Stanley,Vitamix 5200,1334.23
2023-04-06,Benjamin Jones,Shark IQ Robot,434.47
2023-07-14,Kristopher Elliott,Thrustmaster T300,1552.64
2024-08-13,Kenneth Cantu,Vitamix 5200,1935.83
2022-12-27,Patricia Strickland,Thrustmaster T300,255.27
2023-08-05,Holly Burton,Ninja Foodi,711.21
2023-10-19,Rose Fisher,Fujifilm X-T4,1239.36
2023-03-12,Donna Stanley,Roomba i7+,335.53
2022-12-12,Barbara Hunt,Asus ROG Zephyrus G14,894.05
2023-12-11,Natalie Simon,Elgato Stream Deck,1058.88
2023-01-18,Holly Carey,Keurig K-Elite,1079.8
2024-01-09,Yolanda Oconnell,Corsair K95 RGB Platinum,1718.21
2024-08-23,Edward Rodriguez,Corsair T3 Rush,1850.5
2023-09-01,Michael Parker,DJI Mavic Air 2,757.94
2023-03-18,James Bowman,Logitech G29,1374.1
2023-02-05,Joseph Young,KitchenAid Stand Mixer,199.24
2022-12-27,Michael Walsh,Asus ZenBook Duo,1622.06
2024-05-20,Marvin Davis,Instant Pot Duo,678.71
2023-12-26,Jennifer Phillips,Apple Watch Series 8,1328.76
2024-03-24,Marc Davis,Corsair T3 Rush,1495.72
2023-04-26,Matthew Hartman,Asus ROG Zephyrus G14,1857.39
2024-04-30,Julie Cochran,Bose QuietComfort 45,1109.52
2023-10-26,Elizabeth Brennan,Cuisinart Air Fryer,1966.99
2024-06-06,Barbara Hunt,Vizio M-Series Quantum,462.67
2023-11-01,Bruce Potter,Bang & Olufsen Beosound A1,1449.65
2024-03-04,Keith Lucas,Nespresso Vertuo,1743.01
2023-11-26,Michael Richardson,Asus ROG Zephyrus G14,826.44
2024-02-22,Joshua Martinez,HyperX Cloud II,887.11
2023-08-30,Brittany Martin,HP Spectre x360,1726.68
2023-09-30,Kevin Ware,Fujifilm X-T4,1585.54
2024-09-01,Laura Poole,Ninja Foodi,537.06
2023-10-02,Alexis Wilson,Ecobee SmartThermostat,1600.21
2023-12-28,Candace Thomas MD,Surface Pro 8,1045.84
2024-08-11,Herbert Fox,Razer BlackWidow V3,387.17
2023-10-04,Daniel Parker,SteelSeries Rival 600,761.66
2023-01-23,Angel Mejia,Keurig K-Elite,1555.3
2023-12-13,Anthony Osborn,Bose QuietComfort 45,579.08
2023-02-14,Robert Randall,Nest Learning Thermostat,995.57
2024-08-19,David White,Sony WH-1000XM4,688.36
2023-03-02,Mary Miller,Xbox Series X,1642.12
2023-08-07,Kimberly Brown,MacBook Pro,164.24
2024-10-02,Matthew Pope,Samsung QN90A,471.09
2024-02-24,Amanda Fox,Nintendo Switch,1783.16
2023-06-01,Anna Smith,Seagate Backup Plus,236.54
2022-11-20,Sarah Richardson,Secretlab Titan Evo 2022,1765.55
2022-11-24,Bruce Potter,GoPro Hero 10,140.44
2024-10-06,Andrew Franco,Canon EOS R5,1655.63
2023-11-12,Ronald Fisher,Canon EOS R5,1014.02
2024-06-14,Cameron Gomez,Ring Video Doorbell,401.15
2024-09-11,Jack Serrano,Dell Alienware m15,1309.65
2024-03-03,John Hayes,Oral-B iO Series 9,1097.53
2023-04-04,Shannon Barnes,Blue Yeti Microphone,1400.48
2023-06-07,Samuel Moore,Surface Pro 8,394.76
2023-06-04,Ricky Henry,Nikon Z7 II,1686.49
2023-08-28,Sandra Gibson,Dyson Supersonic,893.96
2023-12-24,Michael Parker,PlayStation 5,137.09
2022-10-18,Maureen Murray,PlayStation 5,1362.8
2023-12-31,Logan Johnson,Nikon Z7 II,664.2
2024-03-26,Bruce Holden,Acer Predator Helios 300,1680.73
2023-03-23,Tiffany Turner,SteelSeries Rival 600,941.63
2024-05-28,Patricia Strickland,Shark IQ Robot,246.73
2024-06-17,Shari Calhoun,KitchenAid Stand Mixer,1529.45
2024-05-22,Ashley Stafford,LG Gram 17,875.12
2023-11-27,Beverly Smith,Apple AirPods Pro,1157.88
2023-09-29,Yvette Simmons,Bang & Olufsen Beosound A1,760.27
2023-05-03,Theresa Lamb,Sony WH-1000XM4,415.18
2024-09-26,Andrew Andrews,Oral-B iO Series 9,142.98
2023-12-11,Gregory Hancock,Anova Sous Vide,1845.46
2024-01-03,Michael Gray,iPad Air,1589.28
2023-08-06,Phyllis Walton,Samsung Galaxy S23,1339.89
2024-04-25,Rose Fisher,DJI Mavic Air 2,390.19
2023-12-06,Robert Johnson,Shure SM7B,1948.17
2023-08-08,Russell Griffin,Bang & Olufsen Beosound A1,811.08
2023-05-09,Stephanie King,Asus ROG Zephyrus G14,563.69
2023-02-09,Ashley Rogers,Sony WH-1000XM4,674.35
2023-10-18,Austin Holland,Samsung T7 Portable SSD,926.26
2024-01-18,Katherine Barnes,Fujifilm X-T4,812.62
2023-09-12,Ronald Fisher,GHD Platinum+,345.11
2024-04-10,Laura Spears,Sony WF-1000XM4,1821.8
2023-08-03,Nicholas Roman,Vitamix 5200,123.09
2023-07-06,Jasmine Santiago,Razer Blade 15,808.51
2024-08-16,John Tanner,Corsair K95 RGB Platinum,1505.22
2023-12-01,Gilbert Krause,Lenovo Tab P11,1803.11
2023-11-06,Joseph Williams,Harman Kardon Onyx,1961.19
2023-01-03,Melody Rivera DDS,Lenovo ThinkPad X1,1816.32
2023-10-13,Brett Dixon,Bose QuietComfort 45,1288.54
2023-09-10,Robert Jackson,Logitech Brio,1182.18
2024-09-01,Mr. Douglas Day MD,Blue Yeti Microphone,1025.48
2024-07-27,Clayton Hampton,Fujifilm X-T4,1379.18
2022-10-28,Michael Rodriguez,Arlo Pro 4,81.28
2023-01-26,Nicole Rivera,Logitech MX Master 3,120.98
2024-01-09,Walter Hooper,Philips Hue Starter Kit,1263.92
2022-12-14,Edward Powers,DJI Mavic Air 2,1424.92
2024-05-23,Patty Wood,Bowers & Wilkins PX7,1229.77
2023-09-10,Ashley Ball,Thrustmaster T300,1191.99
2024-06-24,Andrew Larson,GoPro Hero 10,1300.48
2022-11-20,Alex George,Dyson Supersonic,111.98
2024-09-11,Angela Valdez,Lenovo Tab P11,515.87
2022-11-28,Nicole Wilkerson,Instant Pot Duo,1311.75
2023-05-18,Andrew Silva,iPad Air,761.72
2024-04-14,William Lopez,Lenovo Tab P11,1875.67
2024-01-28,Zachary Hicks,Nikon Z7 II,1898.97
2023-05-13,Michelle Schultz,Microsoft Surface Go 3,704.84
2023-07-31,Sandra Thomas,Keurig K-Elite,1170.93
2024-03-28,Alex Mendez,Bose QuietComfort 45,1419.44
2024-01-16,Susan Miller,Amazon Kindle,751.68
2023-07-08,Zachary Adkins,Xbox Series X,609.14
2024-05-28,Samantha Diaz,Logitech G29,614.6
2022-11-26,Stephanie Tucker,Dell XPS 13,1111.66
2022-12-16,Valerie Roach,Sony WF-1000XM4,1639.92
2023-08-25,Jason Barr,Samsung T7 Portable SSD,1168.13
2024-08-05,Ronald Watson,Clarisonic Mia,1222.93
2023-10-04,Thomas Morgan,Noblechairs Hero,1013.33
2024-08-06,Austin Holland,Ultimate Ears Boom 3,77.1
2023-10-11,Alejandro Myers,HP Omen 15,1427.71
2024-10-16,Matthew Molina,DJI Mavic Air 2,409.85
2024-06-07,Connie Jones,Amazon Fire TV Stick 4K,1691.07
2024-01-06,Patrick Hicks,Ultimate Ears Boom 3,991.87
2024-04-24,Veronica Williams,Foreo Luna 3,972.92
2022-12-04,Connie Jones,Razer Kraken,603.08
2023-05-18,Maria Randall,DJI Mavic Air 2,324.53
2024-01-07,Angel Mejia,Ecobee SmartThermostat,1590.55
2023-01-29,Jesse Maxwell,Logitech MX Master 3,419.63
2022-12-08,Jerry Black,Vitamix 5200,392.76
2024-09-19,Jill Adams,Instant Pot Duo,1210.92
2023-09-24,Jared Braun,HyperX Cloud II,1603.17
2024-08-03,Anne Hayes,Amazon Fire TV Stick 4K,1581.16
2024-06-13,Lauren Keith,Secretlab Titan Evo 2022,1144.97
2024-09-23,Stephanie Dawson,Secretlab Titan Evo 2022,1402.73
2024-07-28,Joseph Cook,MacBook Pro,1343.3
2023-03-08,Kelsey Taylor,DJI Mavic Air 2,1981.47
2024-06-22,Mr. Scott Bray,Asus ZenBook Duo,270.98
2024-05-12,Ashley Edwards,Sony WH-1000XM4,1798.77
2023-04-05,Natalie Combs,Shure SM7B,1616.79
2023-11-18,Benjamin Cooley,Breville Bambino,1708.09
2023-02-20,Donna Stanley,Sonos Beam,1587.22
2024-06-11,Stephen Pratt,Instant Pot Duo,913.64
2022-12-13,Shannon King,Vitamix 5200,890.29
2024-02-07,Debbie Deleon,Le Creuset Dutch Oven,1318.04
2024-05-09,Clayton Hampton,Razer Kraken,537.81
2023-11-16,Nicole Briggs,Xbox Series X,556.01
2023-09-15,William Ellis,Bang & Olufsen Beosound A1,975.21
2024-01-05,Ashley Edwards,Bang & Olufsen Beosound A1,697.4
2024-07-02,Melanie Young,Acer Predator Helios 300,1688.24
2023-08-25,Joshua Garcia,Keurig K-Elite,1117.42
2023-06-08,Jay Martin,Thrustmaster T300,1943.42
2023-04-22,Dana Henderson,Samsung Galaxy S23,914.35
2023-05-03,Jacqueline Walker,Corsair K95 RGB Platinum,963.51
2023-10-14,Robert Armstrong,Amazon Fire TV Stick 4K,1320.57
2022-10-22,Deanna Ortiz,Revlon One-Step Hair Dryer,1444.58
2023-06-07,Thomas Lopez,Vitamix 5200,942.39
2024-08-13,Ryan Cuevas,Logitech Brio,1610.34
2023-02-12,Pamela Nicholson,Ninja Foodi,1191.84
2022-12-07,Bruce Potter,Foreo Luna 3,580.04
2024-05-20,Joseph Moody,Logitech G29,489.51
2023-01-19,Kathy Clark,Arlo Pro 4,1840.53
2024-10-11,Jeffrey Ray,Asus ZenBook Duo,1142.0
2022-12-13,Nicholas Wright,Sony A7 IV,1292.62
2023-01-08,Danielle Holmes,Thrustmaster T300,171.71
2023-09-19,Carl Mcintyre,Nikon Z7 II,1839.52
2023-06-17,Lisa Garcia,Bose QuietComfort 45,247.36
2023-01-21,Christopher Larson,Sennheiser Momentum 3,1951.37
2023-04-08,Alejandro Myers,HyperX Cloud II,1287.94
2022-12-17,Ronald Smith,Google Pixel 7,96.99
2023-02-27,Matthew Warren,Corsair K95 RGB Platinum,652.22
2024-03-17,James Bowman,Nintendo Switch,81.43
2023-11-01,Nicolas Moore,KitchenAid Stand Mixer,1436.92
2024-02-07,Julie Thomas,Amazon Kindle,902.72
2024-01-11,Michael Richardson,Harman Kardon Onyx,1621.3
2023-03-16,Barry Gonzalez,KitchenAid Stand Mixer,1073.62
2024-09-02,Brittany Martin,Bose QuietComfort 45,162.02
2023-01-24,Tricia Carey,SanDisk Extreme Pro,347.91
2022-11-13,Edwin Knight,Clarisonic Mia,1621.66
2023-05-15,Jasmine Carter,Philips Sonicare 9900,574.75
2023-09-03,Lori Flores,Fitbit Charge 5,1939.96
2024-04-16,Nicole Wilkerson,Instant Pot Duo,1228.51
2023-05-27,Kelsey Taylor,Noblechairs Hero,1745.91
2023-01-16,Jacqueline Grant,Secretlab Titan Evo 2022,1051.3
2023-12-19,Sharon Ayers,SteelSeries Rival 600,1210.1
2024-02-09,Kimberly Brown,Sennheiser Momentum 3,1835.64
2024-02-12,Linda Goodwin,Microsoft Surface Go 3,1999.51
2023-01-22,Dr. Eric Jones,Elgato Stream Deck,1599.14
2023-06-03,Robert Wilson,Ultimate Ears Boom 3,1486.68
2024-06-12,Kristine Lawrence,Sennheiser Momentum 3,962.73
2023-01-03,Janet Rice,WD My Passport,425.6
2023-07-02,Natalie Avery,Corsair HS80,748.73
2024-03-22,Jared Smith,Jabra Elite 85h,608.17
2023-06-15,Danny Harper,Fujifilm X-T4,1912.12
2024-04-06,Mackenzie Sawyer,Noblechairs Hero,1823.99
2024-07-02,Jesse Hamilton,Sony WF-1000XM4,1077.46
2024-03-10,Amy Wilson,Oral-B iO Series 9,95.47
2023-12-16,Mark Schultz,Alienware AW3423DW,1243.93
2024-03-23,Suzanne Barry,Philips Sonicare 9900,1870.81
2024-09-08,Shari Calhoun,Samsung Galaxy Buds Pro,1536.73
2023-02-10,Walter Morris,Philips Hue Starter Kit,1170.18
2022-12-22,Alexandria Thompson,Apple AirPods Pro,1530.18
2023-10-26,Whitney Johnson,Seagate Backup Plus,922.15
2023-11-06,Margaret Leach,KitchenAid Stand Mixer,1187.82
2024-05-09,Sandra Allen,Samsung Galaxy Watch 5,1741.62
2022-11-01,Cheryl Newman,Roomba i7+,1698.42
2023-06-13,Stephen Pratt,Corsair T3 Rush,1073.99
2023-03-14,David Smith,HyperX Cloud II,1268.82
2023-09-01,Danny Harper,SanDisk Extreme Pro,100.87
2024-04-13,Holly Carey,Le Creuset Dutch Oven,285.44
2023-05-26,Mary Barrett,Shure SM7B,369.23
2023-04-19,Charles Summers,Samsung Galaxy S23,103.64
2024-04-01,Dustin Miller,Seagate Backup Plus,1118.45
2023-02-19,Ronald Watson,Bose QuietComfort 45,1464.31
2024-03-03,Mr. Anthony Ruiz,Logitech G Pro X,923.15
2024-05-06,Robert Oliver,Marshall Stanmore II,62.55
2023-04-22,Ms. Kayla Rose,Microsoft Surface Go 3,364.44
2023-09-12,Joshua Shea,Sonos Beam,1824.54
2023-02-12,Aaron Watkins,GoPro Hero 10,426.86
2023-05-27,Matthew Brown,Roku Ultra,1387.04
2024-01-03,Jay Garcia,Vitamix 5200,442.89
2023-12-01,Andrew Larson,Xbox Series X,1478.08
2024-07-26,Nicholas Trevino,Alienware AW3423DW,1302.08
2024-04-22,Donna Wagner,WD My Passport,714.06
2023-01-18,Melanie Martin,Vitamix 5200,1077.3
2024-09-10,Melanie Jackson,SteelSeries Rival 600,1334.83
2023-01-27,Sheri Perez,Logitech Brio,597.92
2023-06-14,Raymond Hayes,Le Creuset Dutch Oven,842.87
2024-02-06,Dominique Brown,Apple Watch Series 8,911.32
2022-10-25,William Green,Asus ZenBook Duo,1293.29
2023-05-31,Deborah Salazar,Logitech G Pro X,155.4
2023-11-07,Ashlee Williams,Cuisinart Air Fryer,622.58
2023-10-01,Christopher Crawford,Amazon Kindle,571.88
2023-08-31,Kristina Baker,GHD Platinum+,1204.98
2024-02-12,Amy Wilson,Microsoft Surface Go 3,1578.13
2023-07-20,Shelly Lopez,Vitamix 5200,990.26
2023-11-29,Christy Buckley,HP Omen 15,1812.85
2024-05-13,Megan Lee,Lenovo ThinkPad X1,1233.07
2022-11-12,Robert Garcia,Dell XPS 13,1455.27
2023-08-31,Mr. Richard Willis,Acer Predator Helios 300,1517.3
2023-11-02,Shelly Lopez,MacBook Pro,1533.87
